uniq_obs_int_id	sample_sdi	n	n_mmdbs	n_nr_mmdbs	cdds	sfs_ids	cdds_B	sfs_ids_B	single	self_lca	lca_level	lca_tax	lca_name	lca_depth
490593	(469560, 1)	2	1	1	DUF2874	272042			0	1	no rank	435591	Parabacteroides distasonis ATCC 8503	11
53690	(325668, 1)	1	1	1	Thrombin_light	117938	Tryp_SPc	272004	1	1	species	9606	Homo sapiens	32
53694	(530041, 1)	1	1	1	Thrombin_light	117938	Tryp_SPc	272004	1	1	species	9606	Homo sapiens	32
246557	(678014, 1)	1	1	1	alkPPc	271896	Trigger_N	253331	1	1	no rank	1403831	Escherichia coli str. K-12 substr. MC4100	11
665379	(719619, 1)	1	1	1	Ribosomal_S30	271989	Ribosomal_S23	241773	1	1	no rank	559292	Saccharomyces cerevisiae S288c	15
665383	(719586, 3)	1	1	1	Ribosomal_S17	241807	Ribosomal_S8e_like	260676	1	1	no rank	559292	Saccharomyces cerevisiae S288c	15
322303	(353632, 1)	2	1	1	GrpE	271609			0	1	no rank	300852	Thermus thermophilus HB8	10
403255	(340037, 1)	2	1	1	Acetyltransf_3	257639			0	1	species	520	Bordetella pertussis	9
499561	(489159, 2)	1	1	1	rpmE	260391	Ribosomal_L5_C	250045	1	1	no rank	300852	Thermus thermophilus HB8	10
377355	(353260, 2)	1	1	1	UCR_UQCRX_QCR9	253167	Cytochrom_C1	271887	1	1	species	9031	Gallus gallus	34
474752	(389089, 2)	5	2	2	SnoaL_4	271650			0	0	no rank	1	root	2
474750	(488838, 1)	5	2	2	SnoaL_4	271650			0	0	no rank	1	root	2
322464	(354846, 1)	1	1	1	LplA	271749	GCS_H	271712	1	1	no rank	83333	Escherichia coli K-12	10
322465	(9121, 2)	1	1	1	GCS_H	271712	LplA	271749	1	1	no rank	83333	Escherichia coli K-12	10
322515	(368976, 1)	2	1	1	PRK10548	262440			0	1	no rank	90371	Salmonella enterica subsp. enterica serovar Typhimurium	11
665422	(719619, 2)	1	1	1	Ribosomal_S30	271989	Ribosomal_S4	249643	1	1	no rank	559292	Saccharomyces cerevisiae S288c	15
322518	(345141, 1)	1	1	1	ATG16	254922			1	1	species	4932	Saccharomyces cerevisiae	14
322519	(345142, 1)	1	1	1	ATG16	254922			1	1	species	4932	Saccharomyces cerevisiae	14
322520	(345147, 1)	1	1	1	ATG16	254922			1	1	species	4932	Saccharomyces cerevisiae	14
322521	(345148, 1)	1	1	1	ATG16	254922			1	1	species	4932	Saccharomyces cerevisiae	14
315899	(273476, 2)	1	1	1	Ebola_HIV-1-like_HR1-HR2	261496			1	1	species	11676	Human immunodeficiency virus 1	8
499567	(489135, 1)	1	1	1	rplN	260358	rplS	241844	1	1	no rank	300852	Thermus thermophilus HB8	10
326026	(392599, 4)	20	3	1	Cellsynth_D	252002			0	1	species	28448	Komagataeibacter xylinus	9
322633	(366251, 2)	1	1	1	GCV_T_C	254962	GCS_H	271712	1	1	no rank	83333	Escherichia coli K-12	10
322643	(366264, 1)	3	3	1	GCS_H	271712	GCV_T_C	254962	0	1	no rank	83333	Escherichia coli K-12	10
322638	(366269, 2)	1	1	1	GCV_T_C	254962	GCS_H	271712	1	1	no rank	83333	Escherichia coli K-12	10
322642	(366287, 2)	1	1	1	GCV_T_C	254962	GCS_H	271712	1	1	no rank	83333	Escherichia coli K-12	10
422781	(365352, 2)	7	6	3	HSPA1-2_6-8-like_NBD	271791	BAG	261331	0	0	superorder	314146	Euarchontoglires	23
322684	(365361, 1)	1	1	1	BAG	261331	HSPA1-2_6-8-like_NBD	271791	1	1	species	9606	Homo sapiens	32
322767	(518643, 17)	4	2	2	Ubiquitin	271428	ZnF_RBZ,zf-RanBP	261394	0	1	species	10090	Mus musculus	32
322761	(349333, 1)	1	1	1	ZnF_RBZ	261394	Ubiquitin	271428	1	1	species	10090	Mus musculus	32
322763	(349333, 2)	1	1	1	ZnF_RBZ	261394	Ubiquitin	271428	1	1	species	10090	Mus musculus	32
322766	(349336, 1)	1	1	1	zf-RanBP	261394	Ubiquitin	271428	1	1	species	10090	Mus musculus	32
322768	(349336, 2)	1	1	1	zf-RanBP	261394	Ubiquitin	271428	1	1	species	10090	Mus musculus	32
138697	(106830, 1)	1	1	1	MIF4G	261392	RRM_like_Smg4_UPF3B	271796	1	1	species	9606	Homo sapiens	32
669045	(37772, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
323117	(467545, 11)	1	1	1	Bromo_TFIID	261339	ASF1_hist_chap	271949	1	1	species	9606	Homo sapiens	32
323118	(268817, 5)	2	1	1	ASF1_hist_chap	271949	Bromo_TFIID	261339	0	1	species	9606	Homo sapiens	32
323119	(477663, 11)	1	1	1	Bromo_TFIID	261339	ASF1_hist_chap	271949	1	1	species	9606	Homo sapiens	32
323120	(268805, 4)	1	1	1	ASF1_hist_chap	271949	Bromo_TFIID	261339	1	1	species	9606	Homo sapiens	32
323121	(405905, 11)	1	1	1	Bromo_TFIID	261339	ASF1_hist_chap	271949	1	1	species	9606	Homo sapiens	32
103409	(113118, 3)	1	1	1	Ubiq-Cytc-red_N	255212	Peptidase_M16_C	253075	1	1	species	9913	Bos taurus	30
323321	(253200, 4)	4	2	1	USP_Like	271459			0	1	no rank	300852	Thermus thermophilus HB8	10
323373	(362835, 1)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323379	(362833, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323383	(362831, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323385	(362831, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
323393	(362829, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
323394	(362829, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_VIb	261451	1	1	species	9913	Bos taurus	30
323403	(362831, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
323405	(362831, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
323407	(362832, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
323409	(362834, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323410	(362834, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
323411	(362835, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
323413	(362835, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323415	(362833, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323465	(354880, 1)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323471	(354878, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323475	(354876, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323477	(354876, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
323485	(354874, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
323487	(354874, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323491	(354876, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
323493	(354876, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
323495	(354877, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
323497	(354879, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323498	(354879, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
323499	(354880, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
323501	(354880, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323503	(354878, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
80605	(218964, 1)	1	1	1	Thrombin_light	117938	Tryp_SPc	272004	1	1	species	9913	Bos taurus	30
323553	(354921, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323557	(354919, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
323559	(354919, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
323567	(354917, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
394880	(364672, 1)	4	2	2	Sigma_1_2	145958	lambda-1	212564	0	1	no rank	128987	Grass carp reovirus	8
323573	(354919, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
323575	(354919, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
323577	(354920, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
323580	(354922, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
323581	(354923, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
323583	(354923, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
323585	(354921, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
534518	(613840, 3)	1	1	1	NAD_bind_2_Glu_DH	271874	ELFV_dehydrog_N	251546	1	1	species	562	Escherichia coli	9
327198	(374196, 2)	12	6	1	EutC	261057	EutB	267863	0	1	no rank	83333	Escherichia coli K-12	10
327194	(209965, 1)	12	6	1	EutB	267863	EutC	261057	0	1	no rank	83333	Escherichia coli K-12	10
327199	(374179, 2)	12	6	1	EutB	267863	EutC	261057	0	1	no rank	83333	Escherichia coli K-12	10
327200	(441690, 1)	12	6	1	EutC	261057	EutB	267863	0	1	no rank	83333	Escherichia coli K-12	10
323720	(374195, 5)	16	4	1	EutB	267863			0	1	no rank	83333	Escherichia coli K-12	10
665628	(719902, 2)	1	1	1	Ribosomal_S30	271989	Ribosomal_S4	249643	1	1	no rank	559292	Saccharomyces cerevisiae S288c	15
323870	(384324, 3)	8	2	1	Glyco_hydro_3	263517			0	1	species	4911	Kluyveromyces marxianus	14
403494	(349844, 5)	2	1	1	polh	177625			0	1	species	65124	Wiseana signata nucleopolyhedrovirus	6
5648	(19105, 3)	1	1	1	PA28_alpha	251182			1	1	species	9606	Homo sapiens	32
403492	(349844, 6)	2	1	1	polh	177625			0	1	species	65124	Wiseana signata nucleopolyhedrovirus	6
53985	(59358, 1)	1	1	1	LHC	249956			1	1	species	1074	Rhodoblastus acidophilus	9
53986	(59357, 2)	1	1	1	LHC	249956			1	1	species	1074	Rhodoblastus acidophilus	9
53987	(59359, 1)	1	1	1	LHC	249956			1	1	species	1074	Rhodoblastus acidophilus	9
324545	(372692, 2)	2	1	1	Prefoldin_2	271651			0	1	species	1295125	Thermococcus sp. JCM 11816	9
324546	(372692, 1)	2	1	1	Prefoldin_2	271651			0	1	species	1295125	Thermococcus sp. JCM 11816	9
63182	(59430, 1)	2	1	1	Fib_alpha	149682			0	1	species	9913	Bos taurus	30
665789	(720104, 1)	1	1	1	Ribosomal_L29e	201968	Ribosomal_L21e	260708	1	1	no rank	559292	Saccharomyces cerevisiae S288c	15
324736	(399063, 1)	1	1	1	Thr-synth_1	271473			1	1	no rank	300852	Thermus thermophilus HB8	10
324737	(399066, 1)	1	1	1	Thr-synth_1	271473			1	1	no rank	300852	Thermus thermophilus HB8	10
324742	(399069, 1)	1	1	1	Thr-synth_1	271473			1	1	no rank	300852	Thermus thermophilus HB8	10
499641	(489214, 1)	1	1	1	rplQ	260379	rpmF	271652	1	1	no rank	300852	Thermus thermophilus HB8	10
228894	(178165, 5)	1	1	1	EB1	251841	bZIP	271882	1	1	species	9606	Homo sapiens	32
390515	(60956, 5)	2	2	1	XRCC4	148314	DNA_ligase_IV	151850	0	1	species	9606	Homo sapiens	32
54136	(60961, 1)	2	1	1	DNA_ligase_IV	151850	XRCC4	148314	0	1	species	9606	Homo sapiens	32
54135	(60959, 5)	1	1	1	XRCC4	148314	DNA_ligase_IV	151850	1	1	species	9606	Homo sapiens	32
228899	(178163, 3)	1	1	1	EB1	251841	CAP_GLY	263584	1	1	species	9606	Homo sapiens	32
621849	(683209, 1)	1	1	1	Thrombin_light	117938	Tryp_SPc	272004	1	1	species	9606	Homo sapiens	32
580037	(550029, 3)	1	1	1	Med22	253602	Med8	255837	1	1	no rank	284812	Schizosaccharomyces pombe 972h-	14
491058	(464316, 1)	2	1	1	DMB-PRT_CobT	264367			0	1	no rank	70601	Pyrococcus horikoshii OT3	10
274508	(248920, 1)	1	1	1	Thrombin_light	117938	Tryp_SPc	272004	1	1	species	9606	Homo sapiens	32
324940	(373387, 2)	2	1	1	NcnH	271680			0	1	species	1773	Mycobacterium tuberculosis	12
325016	(369015, 1)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325020	(369013, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325024	(369011, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325026	(369011, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
325034	(369009, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325035	(369009, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_VIb	261451	1	1	species	9913	Bos taurus	30
325038	(369009, 3)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325042	(369011, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
325044	(369011, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
325046	(369012, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325048	(369014, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325049	(369014, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
325050	(369015, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
325052	(369015, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325054	(369013, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
491088	(482961, 1)	1	1	1	IlGF_like	261293			1	1	species	9606	Homo sapiens	32
325101	(369057, 1)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325105	(369055, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325109	(369053, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325111	(369053, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
325119	(369051, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325121	(369051, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325125	(369053, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
325127	(369053, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
325131	(369056, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325132	(369056, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
325133	(369057, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
325137	(369055, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325193	(369096, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325197	(369094, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325199	(369094, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
325207	(369092, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325209	(369092, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325215	(369094, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
325217	(369094, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
325219	(369095, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325221	(369097, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325222	(369097, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
325223	(369098, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
325225	(369098, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325227	(369096, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325278	(369140, 1)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325284	(369138, 1)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325288	(369136, 2)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_IV	243188	1	1	species	9913	Bos taurus	30
325290	(369136, 3)	1	1	1	Cyt_c_Oxidase_VIc	243191	Cyt_c_Oxidase_Va	243189	1	1	species	9913	Bos taurus	30
325298	(369134, 1)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325300	(369134, 2)	1	1	1	Cyt_c_Oxidase_VIa	241552	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325304	(369136, 1)	1	1	1	Cyt_c_Oxidase_VIc	243191	COX2_TM	202397	1	1	species	9913	Bos taurus	30
325306	(369136, 4)	1	1	1	Cyt_c_Oxidase_VIc	243191	CcO_II_C	271839	1	1	species	9913	Bos taurus	30
325308	(369137, 1)	1	1	1	Cyt_c_Oxidase_VIIa	243192	Cyt_c_Oxidase_III	260264	1	1	species	9913	Bos taurus	30
325310	(369139, 2)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325311	(369139, 1)	1	1	1	Cyt_c_Oxidase_VIIc	243193	Cyt_c_Oxidase_VIII	238470	1	1	species	9913	Bos taurus	30
325312	(369140, 2)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_VIIc	243193	1	1	species	9913	Bos taurus	30
325314	(369140, 3)	1	1	1	Cyt_c_Oxidase_VIII	238470	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
325316	(369138, 2)	1	1	1	Cyt_c_Oxidase_VIIb	238696	Cyt_c_Oxidase_I	271455	1	1	species	9913	Bos taurus	30
105181	(529571, 1)	1	1	1	ZIP_Ppr1	272841			1	1	species	4932	Saccharomyces cerevisiae	14
578525	(573584, 3)	1	1	1	petG	179084	Cytochrome_b_N	271526	1	1	species	83541	Mastigocladus laminosus	7
578533	(573585, 4)	1	1	1	PetN	202753	PRK02693	261620	1	1	species	83541	Mastigocladus laminosus	7
325501	(380141, 1)	1	1	1	GGL	260170	WD40	271593	1	1	species	9913	Bos taurus	30
325510	(448547, 2)	1	1	1	Ebola_HIV-1-like_HR1-HR2	261496			1	1	species	11676	Human immunodeficiency virus 1	8
325527	(448552, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325512	(448547, 3)	1	1	1	Ebola_HIV-1-like_HR1-HR2	261496			1	1	species	11676	Human immunodeficiency virus 1	8
325513	(448548, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325514	(448547, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325522	(448549, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325523	(448551, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325520	(448549, 3)	1	1	1	Ebola_HIV-1-like_HR1-HR2	261496			1	1	species	11676	Human immunodeficiency virus 1	8
325521	(448550, 1)	2	1	1	Ebola_HIV-1-like_HR1-HR2	261496			0	1	species	11676	Human immunodeficiency virus 1	8
325526	(448551, 3)	1	1	1	Ebola_HIV-1-like_HR1-HR2	261496			1	1	species	11676	Human immunodeficiency virus 1	8
325834	(389099, 1)	18	9	2	TPP_enzymes,XFP_N	271566	XFP_C	255316	0	0	genus	1678	Bifidobacterium	9
325826	(386533, 4)	18	9	2	XFP_C	255316	TPP_enzymes,XFP_N	271566	0	0	genus	1678	Bifidobacterium	9
325836	(386529, 2)	18	9	2	TPP_enzymes,XFP_N	271566	XFP	264357	0	0	genus	1678	Bifidobacterium	9
325828	(389097, 5)	18	9	2	XFP	264357	TPP_enzymes,XFP_N	271566	0	0	genus	1678	Bifidobacterium	9
325832	(386534, 4)	18	9	2	TPP_enzymes,XFP_N	271566			0	0	genus	1678	Bifidobacterium	9
325842	(389097, 3)	18	9	2	XFP	264357			0	0	genus	1678	Bifidobacterium	9
325846	(386541, 2)	18	9	2	XFP	264357	XFP_C	255316	0	0	genus	1678	Bifidobacterium	9
325848	(386528, 1)	18	9	2	XFP_C	255316			0	0	genus	1678	Bifidobacterium	9
54306	(216813, 1)	1	1	1	IL1	241605			1	1	species	9606	Homo sapiens	32
325946	(37738, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
325947	(37739, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325949	(37741, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325950	(37740, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
325952	(37742, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
325953	(37743, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325955	(37745, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325956	(37744, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
325958	(37746, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
325960	(37747, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325961	(37749, 1)	2	1	1	IlGF_insulin_like	261293	IlGF_like		0	1	species	32630	synthetic construct	4
325962	(37748, 1)	1	1	1	IlGF_like	261293	IlGF_insulin_like		1	1	species	32630	synthetic construct	4
326056	(423510, 1)	2	1	1	Tenui_NS3	191255			0	1	no rank	480611	Rice hoja blanca virus - cr	7
326060	(406651, 1)	1	1	1	PTZ00454	240423	ANK	271589	1	1	species	10090	Mus musculus	32
470663	(377862, 1)	10	4	1	DUF1241	191619			0	1	species	9606	Homo sapiens	32
552060	(552860, 1)	1	1	1	rpsN	260378	rpsJ	260346	1	1	no rank	300852	Thermus thermophilus HB8	10
326136	(412275, 1)	2	1	1	fliJ	271897			0	1	no rank	90371	Salmonella enterica subsp. enterica serovar Typhimurium	11
326478	(441667, 1)	1	1	1	GFP	250555			1	1	species	748439	Plant transformation vector pSITEII-4C1	5
326494	(391791, 4)	1	1	1	gatC	260461	gatA	271827	1	1	no rank	243274	Thermotoga maritima MSB8	10
326496	(391791, 1)	1	1	1	gatC	260461	GatB_N	251629	1	1	no rank	243274	Thermotoga maritima MSB8	10
326497	(391787, 4)	1	1	1	GatB_N	251629	GluRS_core	271408	1	1	no rank	243274	Thermotoga maritima MSB8	10
